SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20203103305,5,7,8,0,3,10,6,0,0,39,63,34,36,41,33,46,34,19,4,310
20203103306,3,0,4,0,6,9,3,0,0,25,57,29,33,34,46,79,60,21,6,365
20203103307,5,0,3,0,3,11,5,0,0,27,44,22,15,35,44,98,71,18,12,359
20203103308,7,0,4,5,6,10,15,0,3,50,44,25,27,35,38,84,75,26,8,362
20203103309,4,4,0,6,5,4,8,4,9,44,35,22,25,19,39,74,65,21,8,308
20203103310,8,6,0,6,3,13,7,3,0,46,32,19,15,16,31,60,40,34,3,250
20203103311,4,6,7,5,6,0,8,0,0,36,16,15,9,12,25,22,24,9,3,135
20203103312,4,6,0,5,0,0,4,0,4,23,48,28,33,24,36,35,40,30,7,281
20203103313,8,7,0,3,9,22,5,7,0,61,81,54,39,35,65,81,56,19,4,434
20203103314,13,8,4,4,7,12,6,7,0,61,50,19,22,23,40,78,62,38,11,343
20203103315,16,8,0,9,3,14,22,15,22,109,73,39,30,35,30,64,63,39,72,445
20203103316,14,0,3,8,5,8,8,0,0,46,80,37,36,47,42,48,61,9,4,364
20203103317,3,0,0,6,3,9,5,0,0,26,88,28,41,48,44,69,76,17,4,415
20203103318,3,8,0,0,10,6,5,8,5,45,51,22,20,37,42,48,71,52,14,357
20203103319,3,3,3,3,0,7,4,3,0,26,43,22,24,31,37,42,32,15,10,256
20203103320,8,4,0,3,8,4,0,4,0,31,33,28,18,32,25,35,24,18,8,221
20203103321,4,6,0,0,4,6,4,8,0,32,35,25,26,14,50,58,61,39,6,314
20203103322,0,5,0,0,4,0,4,0,0,13,33,25,19,23,37,38,54,39,17,285
20301103401,12,4,0,5,6,0,0,7,0,34,112,65,34,70,98,31,53,29,3,495
20301103402,16,5,6,9,5,10,0,0,0,51,273,116,76,166,168,66,58,27,5,955
20301103403,11,3,3,7,8,0,6,0,0,38,144,64,65,95,68,72,76,22,3,609
20301103404,3,3,0,0,10,5,4,3,0,28,84,89,29,36,94,96,43,20,0,491
20301103407,22,7,8,12,10,3,3,0,3,68,153,86,91,92,88,70,92,45,9,726
20301103408,13,4,0,9,6,0,5,5,0,42,50,34,23,43,27,31,43,39,19,309
20301103411,3,9,3,7,4,6,0,0,0,32,62,49,25,34,55,49,40,19,4,337
20301103412,37,14,15,18,7,0,6,0,0,97,421,117,308,226,129,66,44,21,0,1332
20301103413,13,6,7,10,3,3,3,5,8,58,195,75,106,132,83,85,66,67,75,884
20301103414,0,0,0,6,0,3,9,0,0,18,36,6,10,20,18,35,32,9,0,166
20301103415,10,0,3,5,0,0,0,0,0,18,138,48,21,92,60,18,16,0,4,397
20301103416,3,5,5,0,3,8,0,0,0,24,33,25,19,22,34,34,24,19,4,214
20301103417,13,11,10,7,11,0,6,0,0,58,222,116,82,120,145,89,61,19,3,857
20301103501,0,3,7,5,12,3,3,0,0,33,88,53,41,61,81,49,31,10,0,414
20301103502,10,6,5,0,3,7,5,4,0,40,73,44,51,53,62,53,52,14,8,410
20301103503,17,3,4,3,4,3,6,0,0,40,146,62,90,82,90,93,65,12,3,643
20301103504,3,0,0,3,0,0,0,6,0,12,38,46,15,21,50,53,30,3,0,256
20301103505,16,0,0,5,7,10,3,0,0,41,129,48,63,70,52,76,52,21,7,518
20301103506,20,5,3,8,9,10,4,0,0,59,256,90,65,171,147,116,55,26,0,926
20301103507,6,7,0,0,3,0,0,0,0,16,59,56,29,43,64,39,37,11,0,338
20301103508,0,5,0,0,3,4,0,0,0,12,38,19,28,31,41,45,44,10,5,261
20301103509,14,3,4,10,7,12,5,0,0,55,127,73,42,85,72,81,34,14,5,533
20301103510,3,8,3,0,5,8,5,4,0,36,67,37,30,49,58,87,50,27,9,414
20301103511,3,0,4,0,0,4,0,5,0,16,75,36,40,52,46,62,30,20,3,364
20301103512,23,9,8,14,19,20,14,7,0,114,146,70,67,84,112,136,107,39,8,769
20301103513,3,0,5,3,3,3,5,0,0,22,58,38,57,40,63,55,82,21,6,420
20301103514,13,4,0,5,3,3,3,0,0,31,184,73,55,129,94,85,63,17,5,705
20301103515,0,5,0,0,6,0,0,5,0,16,75,50,32,57,52,51,38,14,3,372
20301103516,22,3,6,13,12,4,4,0,0,64,189,66,114,114,94,98,68,14,10,767
20301103601,3,0,0,0,0,0,0,0,0,3,31,21,34,34,9,43,45,38,39,294
20301103602,15,5,12,9,3,6,5,5,0,60,105,98,56,78,92,115,68,38,7,657
20301103603,3,0,0,5,0,4,5,0,0,17,71,43,24,44,64,45,59,9,5,364
20301103604,14,6,10,10,12,14,4,5,0,75,83,41,42,60,74,97,62,21,6,486
20301103605,5,4,0,0,0,5,8,0,0,22,53,39,18,34,56,57,39,20,4,320
20301103606,4,5,4,5,0,0,0,0,0,18,36,32,22,32,30,42,31,9,3,237
20301103607,6,7,0,4,12,0,4,5,0,38,80,54,30,55,75,59,66,28,9,456
20301103608,0,0,4,0,0,5,0,0,0,9,50,33,21,29,35,28,24,18,3,241
20301103609,3,0,6,7,0,0,3,3,0,22,74,35,25,55,46,44,33,8,5,325
20301103610,0,3,0,0,4,0,6,0,0,13,65,49,21,59,56,73,45,11,0,379
20301103612,0,0,5,0,0,0,3,0,0,8,74,22,30,47,35,46,39,12,7,312
20301103613,5,9,3,3,3,9,4,0,0,36,42,42,37,41,40,57,39,17,4,319
20301103614,0,3,0,7,0,0,0,0,0,10,102,43,25,69,63,34,20,3,0,359
20301103615,11,6,6,9,6,4,9,0,0,51,83,53,53,57,57,55,77,30,5,470
20301103617,0,0,3,0,0,0,0,0,0,3,66,17,73,40,21,18,12,4,0,251
20301103618,8,0,3,6,0,0,5,3,0,25,48,29,49,30,43,35,46,26,4,310
20301103619,16,6,0,12,3,3,3,0,0,43,73,56,36,62,58,64,41,31,4,425
20301103620,10,0,5,6,8,7,3,0,0,39,74,19,70,48,40,59,49,19,8,386
20302103701,10,6,6,3,0,3,0,0,0,28,75,58,81,52,58,46,37,28,12,447
20302103702,8,3,10,10,0,0,0,0,5,36,118,81,119,98,60,53,40,20,14,603
20302103703,0,3,0,0,10,4,0,0,0,17,53,47,58,31,46,27,35,26,9,332
20302103704,0,10,4,0,8,0,0,3,0,25,55,51,58,50,52,47,37,20,6,376
20302103705,6,5,6,6,9,11,0,7,0,50,80,65,75,50,55,67,56,37,14,499
20302103706,0,0,0,6,5,6,0,0,4,21,39,30,107,42,33,51,33,16,8,359
20302103707,13,4,3,7,6,5,3,0,0,41,106,53,53,69,75,54,72,21,4,507
20302103708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302103709,13,5,4,9,9,0,0,8,0,48,124,78,92,101,58,45,40,32,17,587
20302103710,6,0,0,0,0,0,0,0,8,14,41,29,62,34,13,38,37,32,80,366
20302103711,3,3,10,4,0,10,0,0,0,30,111,67,90,80,62,81,67,34,37,629
20302103712,5,0,6,10,0,0,0,0,0,21,81,46,96,62,66,51,35,24,19,480
20302103713,7,0,0,5,3,0,3,3,0,21,70,41,65,46,51,23,26,14,8,344
20302103714,0,0,0,0,5,6,0,0,0,11,85,48,59,58,32,35,44,30,13,404
20302103715,7,8,0,3,9,0,0,3,0,30,92,66,82,60,63,48,44,33,21,509
20302103716,12,0,4,8,11,0,0,0,0,35,116,69,137,93,56,40,46,18,12,587
20302103717,6,5,3,3,3,3,0,3,0,26,105,89,122,85,72,62,47,32,17,631
20302103718,0,0,4,9,4,3,3,0,0,23,76,79,93,73,53,32,33,29,9,477
20302103719,0,15,0,7,3,4,3,0,0,32,34,58,47,41,31,52,32,21,7,323
20302103720,14,9,13,6,8,3,0,0,0,53,79,67,103,64,36,27,42,21,17,456
20302103721,6,4,0,0,5,12,8,3,0,38,49,38,58,36,38,76,51,21,6,373
20302103722,8,7,5,3,6,5,0,0,0,34,78,69,112,40,67,56,49,29,17,517
20302103723,10,8,8,10,3,7,5,0,0,51,142,64,84,111,82,55,42,43,11,634
20302103724,6,4,10,0,3,6,0,5,0,34,95,86,125,78,91,77,48,35,26,661
20302103725,5,0,3,0,3,0,0,0,0,11,54,45,37,31,45,23,39,39,14,327
20302103726,0,4,5,5,3,10,7,4,0,38,96,47,58,70,92,56,68,45,15,547
20302103727,3,8,15,4,4,3,6,7,5,55,93,122,153,87,69,82,72,49,24,751
20302103728,0,0,5,0,0,5,0,4,4,18,45,35,90,40,40,27,40,31,27,375
20302103729,7,3,0,4,5,4,0,0,4,27,99,52,118,85,55,53,59,31,26,578
20302103730,17,6,5,6,9,5,6,7,11,72,103,34,61,88,54,56,79,57,53,585
20302103731,3,3,0,4,0,10,9,0,0,29,125,42,59,71,66,86,53,22,3,527
20302103732,9,3,8,0,0,0,0,0,0,20,48,51,54,19,26,34,18,10,4,264
20302103904,3,5,8,0,3,3,0,3,0,25,62,65,76,56,72,83,50,23,6,493
20302103905,0,0,3,3,3,3,0,0,0,12,40,47,87,38,50,42,55,9,4,372
20302103906,6,3,3,0,0,0,5,0,0,17,44,45,50,29,46,37,42,17,6,316
20302103907,13,10,6,4,0,4,0,0,0,37,105,68,84,80,65,65,55,39,4,565
20302103908,3,7,0,0,0,3,5,0,0,18,58,63,71,55,50,56,45,15,0,413
20302103909,4,0,6,3,9,4,0,0,0,26,60,32,70,48,56,65,46,21,3,401
20302103910,4,30,38,13,9,24,11,9,0,138,31,278,206,70,79,146,129,61,22,1022
20302103911,5,0,9,3,0,7,8,6,8,46,38,33,57,41,28,48,48,33,37,363
20302103912,0,3,3,0,9,4,10,0,0,29,33,37,67,37,58,85,75,27,16,435
20302103913,0,5,4,0,3,0,3,0,0,15,47,34,62,52,47,39,33,18,7,339
20302103914,15,4,11,10,5,7,4,3,0,59,105,48,96,91,72,59,45,33,10,559
20302103915,18,4,14,18,3,6,5,6,6,80,79,63,117,98,68,84,64,33,11,617
20302103916,0,12,7,3,3,4,5,0,0,34,29,62,61,43,33,52,48,23,9,360
20302103917,6,6,3,6,0,6,0,0,0,27,83,39,56,66,61,41,36,4,6,392
20302103918,0,3,0,3,7,3,0,0,0,16,68,31,73,52,74,45,31,14,6,394
20302103919,9,0,0,4,3,6,0,5,0,27,90,60,92,70,71,80,69,24,5,561
20302103920,3,0,3,5,0,5,0,5,0,21,89,56,76,70,66,65,43,18,8,491
20302103921,0,4,0,0,0,3,0,0,0,7,25,20,31,31,26,37,42,16,5,233
20302103922,0,5,5,3,3,6,3,0,0,25,81,49,55,63,59,62,43,25,13,450
20302103923,4,6,4,4,7,11,3,0,0,39,63,84,77,41,80,82,54,25,3,509
20302103924,0,3,0,0,0,0,6,0,0,9,46,54,33,31,66,74,52,23,15,394
20302103925,0,3,7,4,0,3,0,0,6,23,58,50,98,61,37,44,21,39,11,419
20302103927,4,3,5,4,6,3,3,0,0,28,68,52,73,50,50,58,50,21,7,429
20302103928,9,8,5,6,11,6,5,3,0,53,81,58,81,53,50,56,44,40,10,473
20302103929,7,3,4,0,3,9,0,0,0,26,68,49,63,63,29,53,29,14,6,374
20302103930,0,9,8,10,8,0,3,3,0,41,43,43,87,65,49,58,57,24,9,435
20302103931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302103932,0,6,3,0,3,3,3,6,0,24,18,36,40,30,31,36,26,16,0,233
20302103933,0,0,4,4,0,0,0,0,4,12,23,22,46,26,17,31,49,15,8,237
20302103934,0,5,9,0,6,0,0,0,0,20,18,32,45,13,30,32,31,25,9,235
20302103935,0,0,0,0,0,0,5,0,0,5,40,32,43,24,44,44,28,12,11,278
20302103936,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20302103937,0,0,0,0,0,7,3,0,0,10,15,24,75,29,17,28,18,14,5,225
20302103938,0,0,4,0,0,3,0,0,0,7,8,21,61,14,20,33,15,3,0,175
20302103939,0,5,12,4,5,4,3,0,0,33,35,37,82,46,39,30,49,17,7,342
20302104001,10,0,4,5,4,0,0,4,0,27,107,61,46,74,77,58,34,17,6,480
20302104002,8,4,0,3,3,0,5,0,4,27,100,58,56,66,73,80,58,32,13,536
20302104003,7,4,3,9,0,3,4,3,0,33,84,45,60,63,52,51,26,15,0,396
20302104004,11,9,7,6,6,0,10,0,0,49,124,69,102,92,72,79,44,18,8,608
20302104005,10,0,3,5,4,0,0,0,0,22,61,23,28,36,40,30,33,9,6,266
20302104006,3,0,0,0,0,0,7,4,0,14,62,36,63,34,46,46,24,9,15,335
20302104007,11,0,3,3,0,5,0,0,0,22,121,47,52,80,59,35,26,10,14,444
20302104008,0,6,3,4,3,0,0,3,0,19,69,51,52,72,74,40,34,27,14,433
20302104009,6,7,4,4,6,3,4,0,0,34,77,36,83,68,52,43,30,17,0,406
20302104010,4,0,0,6,3,0,0,0,0,13,70,30,45,61,54,43,44,23,6,376
20302104011,4,5,7,4,4,0,0,0,0,24,63,45,79,48,40,33,35,15,8,366
20302104012,4,0,9,5,10,0,9,3,0,40,99,48,111,79,64,41,42,20,7,511
20302104013,5,0,3,6,6,5,0,0,0,25,54,44,56,57,49,30,20,6,4,320
20302104014,4,0,4,0,4,5,0,0,3,20,85,48,64,57,81,57,41,35,5,473
20302104015,10,7,4,0,3,4,5,0,0,33,95,73,88,97,53,67,46,22,3,544
20302104016,0,0,4,4,5,0,0,0,3,16,81,29,103,92,55,47,45,25,8,485
20302104017,0,5,6,0,0,4,3,3,3,24,86,26,53,60,38,51,35,15,14,378
20302104018,4,21,13,13,10,4,7,3,0,75,66,114,159,86,70,67,50,15,4,631
20302104019,3,3,3,0,3,5,0,0,0,17,59,26,42,54,47,36,21,11,4,300
20302104020,3,0,0,3,0,0,0,0,0,6,53,19,43,42,29,22,30,10,3,251
20302104021,10,0,7,0,0,7,5,0,0,29,64,42,73,57,54,42,44,11,4,391
20302104022,7,0,5,4,9,4,3,3,0,35,60,39,63,54,50,38,34,23,0,361
20302104023,10,3,6,4,0,3,0,0,0,26,67,33,36,59,54,56,35,8,4,352
20302104024,3,3,8,0,6,3,4,0,0,27,62,45,73,51,55,50,40,10,6,392
20302104025,0,3,0,7,6,0,0,0,0,16,95,40,95,104,69,48,32,11,11,505
20302104026,6,5,4,7,0,0,3,0,0,25,55,35,78,62,45,39,36,23,4,377
20302104027,4,3,9,3,3,0,0,0,0,22,66,33,64,42,28,38,19,11,5,306
20302104028,0,0,0,0,0,3,0,3,4,10,44,18,34,34,34,28,13,24,8,237
20302104029,0,8,7,7,0,7,0,0,0,29,58,38,79,62,48,55,33,16,10,399
20302104030,0,0,0,0,0,0,0,0,0,0,23,30,43,24,31,27,26,9,3,216
20302104031,0,4,5,3,6,5,0,6,0,29,75,52,93,83,64,66,66,56,12,567
20302104032,0,5,9,0,0,0,0,0,0,14,32,32,66,25,24,26,16,14,7,242
20302104033,3,9,3,5,0,4,3,0,0,27,64,55,73,54,39,29,31,12,11,368
20302104034,10,8,6,3,7,9,3,0,3,49,121,92,79,76,87,76,56,35,8,630
20302104035,4,0,0,0,3,0,3,3,0,13,59,40,31,46,53,72,60,39,11,411
20302104036,0,4,0,0,5,3,0,0,0,12,34,63,29,18,73,77,32,13,6,345
20302104038,9,3,5,6,3,6,3,0,3,38,102,58,94,66,65,64,36,29,29,543
20302104039,7,6,9,5,3,0,3,0,0,33,95,68,83,92,65,52,43,17,13,528
20302104040,0,0,9,0,4,0,4,3,0,20,81,26,80,53,36,31,44,19,9,379
20302104041,12,6,8,3,8,6,0,0,0,43,135,86,117,108,67,65,46,30,27,681
20302104042,9,0,9,3,3,0,0,6,0,30,76,65,94,54,55,57,46,31,10,488
20302104043,5,5,4,4,0,0,0,0,0,18,76,40,71,47,33,43,55,27,8,400
20302104044,9,3,9,0,3,3,0,0,3,30,84,54,96,62,48,57,39,13,10,463
20302104045,0,5,8,0,6,3,3,0,0,25,37,30,57,36,37,40,50,29,8,324
20302104046,5,0,5,5,4,0,0,0,0,19,56,38,48,50,44,44,26,15,19,340
20302104047,5,0,0,0,3,0,3,0,4,15,50,32,53,39,35,30,25,44,66,374
20302104048,0,0,5,0,0,5,0,0,0,10,46,20,60,32,30,36,16,7,5,252
20302104049,0,0,0,7,0,0,0,0,0,7,48,35,41,43,34,39,17,4,5,266
20302104050,9,5,3,4,0,0,0,0,0,21,64,49,67,49,59,34,16,12,12,362
20302104051,3,0,0,0,0,3,0,0,0,6,14,10,6,10,6,13,4,3,0,66
20302104052,6,3,5,0,0,0,0,0,0,14,65,25,61,48,31,31,21,10,5,297
20302104053,9,10,4,7,5,7,0,0,0,42,213,97,126,178,76,64,26,9,0,789
20302104201,8,9,3,11,4,0,7,4,0,46,118,65,65,100,59,47,61,28,12,555
20302104202,11,0,5,0,3,5,3,4,0,31,128,46,58,75,66,83,68,59,24,607
20302104203,0,4,3,0,0,3,6,0,0,16,66,33,55,43,48,56,61,34,10,406
20302104204,3,0,0,5,3,0,0,0,0,11,36,37,30,35,38,57,42,18,3,296
20302104205,5,0,3,3,0,6,4,0,0,21,95,52,34,65,65,56,27,9,0,403
20302104206,5,0,6,4,5,4,3,6,0,33,96,78,36,58,97,96,98,54,4,617
20302104208,10,10,6,3,8,4,5,4,0,50,96,66,110,88,75,56,61,37,18,607
20302104209,9,14,12,9,3,9,3,4,0,63,106,69,118,74,53,60,33,32,19,564
20302104210,7,0,0,3,0,0,4,0,0,14,74,44,45,55,37,49,64,35,16,419
20302104211,4,8,0,6,6,3,5,0,0,32,93,99,38,59,79,88,64,32,3,555
20302104212,3,0,0,0,6,5,4,3,0,21,66,32,45,43,42,42,37,32,14,353
20302104213,3,3,0,0,0,3,10,0,0,19,57,27,29,42,44,52,58,29,6,344
20302104215,3,7,3,0,4,5,7,4,0,33,69,71,71,58,60,68,58,50,10,515
20302104216,0,6,0,3,7,3,5,0,0,24,60,75,56,48,64,96,77,45,10,531
20302104217,3,6,3,0,7,0,0,0,0,19,66,59,72,53,43,59,45,22,12,431
20302104218,3,0,3,4,0,4,9,12,0,35,131,78,76,95,64,53,49,74,21,641
20302104219,6,0,5,0,0,0,0,6,0,17,67,35,64,56,47,51,48,45,25,438
20302104220,5,3,5,3,5,0,0,0,0,21,84,63,49,42,69,58,44,13,3,425
20302104221,3,4,0,0,5,7,0,0,0,19,95,80,59,65,68,52,35,10,3,467
20302104222,0,4,0,0,0,6,3,0,0,13,111,78,63,82,84,91,69,29,11,618
20302104223,4,5,3,6,3,8,4,3,0,36,114,60,79,91,73,65,55,40,21,598
20302104224,6,5,0,0,0,6,0,0,0,17,79,62,39,42,55,79,56,25,9,446
20302104225,0,0,4,0,0,8,0,0,0,12,28,34,21,18,40,37,37,12,3,230
20302104228,8,0,0,6,4,3,0,6,0,27,132,48,72,102,62,49,32,32,11,540
20302104229,8,3,8,0,0,0,0,0,0,19,101,57,89,68,50,35,45,45,18,508
20302104230,0,7,4,0,0,5,3,4,0,23,90,62,51,71,71,71,37,28,0,481
20302104232,3,6,0,4,0,5,5,4,3,30,34,48,35,28,62,51,67,64,63,452
20302104233,0,0,0,0,4,0,0,6,0,10,34,40,18,20,38,65,59,84,16,374
20302104235,11,10,6,5,0,0,0,0,0,32,82,65,76,65,48,45,27,33,16,457
20302104236,5,0,0,5,0,0,3,0,0,13,81,21,23,56,40,40,37,31,11,340
20302104237,3,0,0,4,5,4,16,0,0,32,104,68,48,65,78,64,100,46,12,585
20302104238,6,7,0,0,3,0,3,0,0,19,82,46,42,61,57,74,55,81,29,527
20302104239,6,6,0,0,0,3,0,0,0,15,53,43,58,37,39,46,35,33,9,353
20302104240,5,0,0,0,0,3,3,0,0,11,39,34,44,30,31,40,55,29,9,311
20302104242,0,3,0,0,5,0,8,0,0,16,64,33,27,20,47,36,34,12,0,273
20302104243,3,0,3,6,3,0,4,0,0,19,96,82,31,68,92,80,67,16,3,535
20302104244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302104245,6,5,5,0,0,6,0,0,0,22,79,42,23,34,61,56,37,18,0,350
20302104246,0,26,0,0,0,0,0,8,0,34,7,617,38,5,21,18,8,7,4,725
20302104247,7,44,55,0,6,0,5,0,0,117,58,133,152,38,53,27,21,14,0,496
20302104248,7,12,8,0,6,6,0,0,0,39,61,102,58,37,49,28,21,9,6,371
20302104249,0,21,17,4,0,5,5,0,0,52,48,234,187,52,42,36,19,9,4,631
20302104250,5,5,0,0,7,0,0,0,0,17,105,67,14,64,80,50,23,6,0,409
20302104251,9,3,0,0,0,0,4,5,0,21,75,37,29,50,38,11,11,8,0,259
20302104252,14,7,0,3,11,0,8,0,0,43,120,68,43,72,74,31,41,12,3,464
20302104253,4,0,3,0,0,0,0,0,0,7,86,24,42,69,29,11,15,4,0,280
20302104254,5,8,5,10,8,0,0,0,0,36,223,91,44,152,125,38,30,3,0,706
20302104255,0,6,0,5,9,0,0,0,0,20,112,49,23,87,60,24,8,3,0,366
20302104256,0,11,0,0,4,3,0,0,0,18,58,60,27,38,52,57,35,10,0,337
20302104257,8,0,0,6,5,0,0,0,0,19,103,65,27,52,82,56,30,13,4,432
20302104258,0,0,0,0,5,5,3,0,0,13,114,73,29,54,87,60,42,20,3,482
20302104259,0,4,0,0,3,0,4,0,0,11,42,44,20,21,31,43,49,13,0,263
20302104260,3,0,3,0,0,5,0,0,0,11,85,23,44,61,37,25,19,0,0,294
20302104261,0,0,0,0,4,0,3,0,0,7,88,13,37,64,38,20,7,0,0,267
20302104262,3,0,0,0,0,0,0,0,0,3,36,17,17,29,18,12,9,0,0,138
20302104301,7,0,3,0,5,9,4,0,0,28,92,52,72,63,66,61,56,17,0,479
20302104302,0,0,0,0,0,0,3,0,0,3,55,34,30,31,38,32,30,20,8,278
20302104303,0,7,6,0,11,10,5,0,0,39,49,31,36,27,44,48,20,8,9,272
20302104304,13,5,0,11,9,3,3,0,0,44,91,38,24,50,57,60,57,15,3,395
20302104305,15,4,0,10,5,0,4,0,0,38,87,33,32,60,48,67,51,21,9,408
20302104306,6,0,0,8,3,3,0,0,0,20,46,26,20,30,43,50,29,10,0,254
20302104307,19,12,3,9,8,15,3,0,0,69,134,84,42,86,93,94,52,18,10,613
20302104308,0,91,434,355,169,63,25,3,0,1140,18,91,441,363,169,77,25,3,0,1187
20302104309,0,0,0,0,0,0,0,0,0,0,17,11,11,14,5,17,5,8,0,88
20302104310,10,4,0,8,7,5,6,3,0,43,89,37,73,46,61,64,45,32,13,460
20302104311,3,6,0,9,0,0,0,0,0,18,56,48,29,40,37,50,32,18,0,310
20302104312,0,0,0,0,0,6,3,3,0,12,23,31,29,12,47,60,28,9,4,243
20302104313,6,5,3,4,9,0,3,0,0,30,79,45,58,53,45,41,54,19,11,405
20302104314,7,0,0,3,0,0,6,0,0,16,63,31,41,41,37,32,38,6,5,294
20302104315,0,0,0,0,0,0,0,5,4,9,0,0,0,0,4,5,27,46,30,112
20302104316,5,0,0,0,3,0,0,0,0,8,45,39,57,27,42,28,23,14,5,280
20302104317,7,14,11,4,4,6,0,0,0,46,47,31,43,34,30,54,19,6,7,271
20302104318,3,6,0,3,6,0,4,0,0,22,88,54,99,80,90,60,54,21,0,546
20302104319,18,10,8,9,16,7,3,6,0,77,106,82,50,65,102,98,72,31,4,610
20302104321,10,8,0,8,0,5,0,0,0,31,87,52,56,74,56,53,85,17,8,488
20302104322,3,0,6,0,3,0,0,5,0,17,48,51,45,35,55,37,38,21,0,330
20302104324,9,3,5,6,0,3,3,0,0,29,73,37,63,40,41,36,26,7,3,326
20302104325,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,5,4,0,23
20302104326,8,13,17,13,11,9,3,0,0,74,283,137,367,209,118,88,57,22,4,1285
20302104327,4,0,5,5,0,0,5,0,0,19,76,57,57,51,65,57,63,22,13,461
20302104329,10,3,3,10,9,6,0,0,0,41,111,74,55,76,85,70,30,5,0,506
20302104330,6,0,0,0,0,3,11,0,0,20,68,55,37,40,77,48,42,12,6,385
20302104331,15,6,9,8,8,6,3,0,0,55,175,89,109,98,105,57,31,21,6,691
20302104333,3,0,5,8,0,0,4,3,5,28,35,25,30,27,43,39,45,29,19,292
20302104334,5,9,6,7,8,0,0,0,0,35,69,66,45,51,75,58,49,16,5,434
20302104335,13,3,7,3,6,4,3,0,0,39,115,63,98,68,51,34,35,14,0,478
20302104337,13,3,9,7,4,7,3,0,0,46,79,62,70,51,60,54,28,22,10,436
20302104338,10,7,0,4,3,4,0,0,0,28,103,73,76,60,86,62,35,26,10,531
20302104340,7,0,10,6,0,6,3,0,0,32,70,48,38,54,72,73,48,31,8,442
20302104341,6,4,0,0,6,0,0,0,0,16,43,29,28,32,36,27,41,66,78,380
20302104344,0,5,4,3,4,3,3,0,0,22,62,79,28,44,71,44,55,20,4,407
20302104345,11,7,0,5,7,5,0,0,0,35,147,81,72,105,109,82,65,35,14,710
20302104346,3,3,0,4,7,0,0,0,0,17,142,58,70,111,58,30,11,4,0,484
20302104347,5,0,13,3,3,0,0,0,0,24,158,41,102,86,65,24,11,4,0,491
20302104348,0,0,0,0,0,4,22,0,0,26,0,3,6,0,9,40,190,107,18,373
20302104349,4,0,3,0,0,0,0,0,0,7,84,20,66,73,24,8,10,0,0,285
20302104350,5,0,0,3,3,0,0,0,0,11,90,52,38,55,69,35,23,0,0,362
20302104351,5,3,5,4,0,3,0,0,0,20,36,19,22,28,15,22,17,10,0,169
20302104352,5,0,3,3,4,0,0,0,0,15,142,39,73,97,54,37,23,7,0,472
20302104353,11,0,4,9,3,0,0,0,0,27,199,63,105,135,71,34,30,15,0,652
20302104354,4,3,4,0,0,0,0,0,0,11,136,57,81,101,47,25,17,0,0,464
20302104355,10,6,0,0,7,0,0,0,0,23,142,62,53,119,77,38,26,5,3,525
20302104356,8,4,5,0,3,7,4,0,0,31,80,52,81,47,62,57,60,30,5,474
20302104401,3,5,3,0,4,0,4,0,0,19,33,52,35,27,44,56,27,15,6,295
20302104402,11,0,0,5,4,4,0,3,4,31,63,35,49,52,34,50,48,61,69,461
20302104403,3,4,3,0,7,0,0,0,0,17,60,28,32,39,36,32,30,11,5,273
20302104404,9,4,7,4,3,0,0,4,0,31,72,41,43,63,43,47,55,49,16,429
20302104405,7,3,6,0,0,3,10,3,0,32,67,58,61,54,46,55,75,38,13,467
20302104406,3,3,3,3,5,3,5,5,0,30,110,76,64,68,86,84,58,46,10,602
20302104407,3,0,4,0,5,0,6,0,0,18,99,49,50,63,70,58,54,26,7,476
20302104408,0,0,0,0,5,0,4,3,0,12,21,28,39,8,38,35,32,32,39,272
20302104409,12,0,4,3,4,3,0,0,0,26,91,63,62,49,57,75,64,43,4,508
20302104410,20,3,5,8,3,0,0,4,0,43,81,53,64,69,72,32,50,40,10,471
20302104411,7,5,3,0,5,0,0,0,0,20,44,61,18,30,75,62,45,20,9,364
20302104412,0,4,3,0,3,4,4,3,0,21,73,44,77,39,40,62,64,47,15,461
20302104413,3,0,0,5,3,4,4,6,0,25,84,51,36,46,68,97,77,41,7,507
20302104414,3,3,3,9,3,5,4,0,0,30,79,75,76,48,75,75,60,61,24,573
20302104415,9,5,0,6,5,0,15,15,0,55,33,24,16,27,39,65,126,79,13,422
20302104416,8,8,4,0,4,0,0,0,0,24,57,39,38,33,41,34,28,22,8,300
20302104417,10,3,4,4,12,9,5,4,0,51,266,158,109,209,172,123,124,51,8,1220
20302104418,5,3,0,0,0,0,0,9,3,20,56,38,38,33,41,49,50,75,31,411
20302104420,14,0,0,3,9,0,0,0,0,26,50,36,17,33,47,25,39,11,0,258
